order_id,payment_amount,payment_method,payment_date
5319,1665.61,Wallet,2024-01-11
17626,498.38,Wallet,2024-01-25
9241,2072.09,NetBanking,2024-01-22
11428,1077.26,NetBanking,2024-02-25
4208,1151.4,Card,2024-02-05
9284,382.53,NetBanking,2024-02-03
13020,264.39,Wallet,2024-01-07
4517,711.08,UPI,2024-02-15
17877,1962.97,NetBanking,2024-01-06
18616,1481.51,Card,2024-01-04
9186,255.85,Wallet,2024-01-31
16777,503.24,UPI,2024-01-20
3388,1779.11,UPI,2024-02-05
6494,978.17,NetBanking,2024-02-12
15551,1879.76,UPI,2024-02-19
17580,572.4,Wallet,2024-01-02
18682,1689.2,Card,2024-02-16
1518,1001.52,Card,2024-02-02
512,398.47,NetBanking,2024-01-04
2250,1406.17,Card,2024-02-06
1468,262.39,Wallet,2024-01-23
16556,195.75,Wallet,2024-01-05
8303,1835.67,Card,2024-02-27
14123,553.05,Card,2024-02-22
5253,355.33,UPI,2024-02-23
19669,1906.62,Wallet,2024-01-26
10178,203.95,Wallet,2024-01-18
6329,259.12,Card,2024-02-13
17909,1985.96,Wallet,2024-01-28
369,1836.89,NetBanking,2024-02-16
4767,1703.44,NetBanking,2024-02-04
15654,1310.24,Wallet,2024-02-29
5041,1124.25,NetBanking,2024-02-17
16368,792.87,NetBanking,2024-01-22
19595,743.65,Card,2024-01-27
10610,493.74,UPI,2024-01-30
6019,748.24,UPI,2024-01-08
1380,1318.74,NetBanking,2024-01-27
10441,322.51,Card,2024-02-18
5631,719.34,UPI,2024-01-24
19820,1440.11,Card,2024-01-10
13389,1196.14,Card,2024-02-23
4391,1375.48,Wallet,2024-03-01
6663,403.86,Card,2024-01-23
8197,1929.38,NetBanking,2024-01-20
13845,1346.18,UPI,2024-02-10
1383,335.3,Wallet,2024-02-17
10352,302.01,NetBanking,2024-01-25
3451,103.52,UPI,2024-01-04
17240,1021.78,Wallet,2024-01-26
8615,887.42,UPI,2024-02-25
2380,504.65,Card,2024-02-17
17512,1192.79,Card,2024-01-02
14243,999.71,UPI,2024-02-17
1509,1044.95,NetBanking,2024-01-11
8282,1130.53,Wallet,2024-02-10
6555,1551.42,UPI,2024-02-13
13041,1437.47,Wallet,2024-01-29
2567,1405.9,UPI,2024-01-30
12633,1763.48,NetBanking,2024-02-22
12427,1775.29,Card,2024-02-22
17296,1328.09,UPI,2024-02-04
6499,168.37,UPI,2024-03-01
14310,207.16,Card,2024-01-19
272,1369.2,Wallet,2024-02-24
2247,324.85,NetBanking,2024-01-03
19526,307.32,UPI,2024-02-04
1494,189.71,Wallet,2024-02-08
7503,143.32,Wallet,2024-01-19
2570,830.2,Card,2024-02-10
1711,1335.91,NetBanking,2024-02-18
11268,1994.28,Wallet,2024-01-16
5012,461.14,NetBanking,2024-01-07
1426,1029.18,NetBanking,2024-02-11
15769,310.22,Wallet,2024-01-11
1123,365.77,Card,2024-01-06
8495,466.3,Wallet,2024-02-28
7382,1461.87,Wallet,2024-02-03
450,1565.15,Wallet,2024-03-01
5898,1730.2,Wallet,2024-02-10
9687,721.96,NetBanking,2024-02-11
16789,466.48,Card,2024-01-26
670,1060.03,Wallet,2024-02-23
11429,699.08,Card,2024-02-15
15503,761.16,Wallet,2024-01-16
1007,1473.21,Wallet,2024-01-25
18557,1276.57,NetBanking,2024-02-17
13091,1098.05,Wallet,2024-02-11
12924,483.97,UPI,2024-01-31
17659,1236.71,UPI,2024-01-01
12478,1276.85,Wallet,2024-01-23
2525,1389.53,NetBanking,2024-02-03
10659,1578.04,UPI,2024-01-25
312,1484.34,NetBanking,2024-01-27
3201,1404.36,NetBanking,2024-02-17
401,321.1,NetBanking,2024-02-14
5659,294.59,NetBanking,2024-01-29
15173,1037.86,NetBanking,2024-01-21
8777,734.64,UPI,2024-01-02
13275,129.59,UPI,2024-01-04
10740,146.18,Card,2024-01-19
18317,538.06,UPI,2024-01-19
19132,1858.67,NetBanking,2024-01-24
4105,280.91,Wallet,2024-01-14
11863,1648.37,NetBanking,2024-02-06
6625,1505.19,Card,2024-01-24
9615,1924.65,Card,2024-01-07
1381,252.08,Wallet,2024-01-26
15729,1336.25,Card,2024-01-04
11710,600.83,UPI,2024-02-26
81,1460.97,Card,2024-01-29
2309,1701.83,NetBanking,2024-01-02
4737,1659.28,Wallet,2024-01-02
13350,1333.28,Wallet,2024-02-25
11962,414.57,Card,2024-02-06
10401,649.17,Card,2024-01-12
11938,108.99,UPI,2024-01-20
1741,1197.41,UPI,2024-01-31
12170,1594.73,Card,2024-01-16
5386,1866.04,UPI,2024-01-15
334,491.35,Wallet,2024-03-01
4253,702.73,Card,2024-01-28
14237,760.17,Card,2024-01-06
15703,939.65,UPI,2024-01-21
16804,1735.66,Card,2024-02-10
18594,1644.28,Card,2024-02-14
8880,1440.37,NetBanking,2024-02-19
19545,1073.73,UPI,2024-02-24
13525,805.79,Wallet,2024-02-10
3993,757.87,Card,2024-03-01
16496,422.88,UPI,2024-02-20
18912,1995.86,NetBanking,2024-01-22
19670,1868.49,NetBanking,2024-02-25
11244,425.16,Card,2024-02-02
10452,1764.28,NetBanking,2024-01-17
12620,1696.76,NetBanking,2024-01-25
5020,131.55,Card,2024-01-12
9906,921.92,NetBanking,2024-02-09
11276,1641.63,NetBanking,2024-01-23
19231,1747.82,NetBanking,2024-01-28
2078,1882.63,NetBanking,2024-01-11
618,641.91,UPI,2024-02-29
19265,1259.38,Card,2024-03-01
10848,826.27,Card,2024-01-25
16491,1243.7,UPI,2024-02-03
6773,1999.31,UPI,2024-02-01
4572,599.88,UPI,2024-01-30
2239,285.85,Card,2024-02-01
7798,1110.36,UPI,2024-01-02
18497,887.61,Wallet,2024-02-01
15644,619.03,Card,2024-01-04
4729,1293.15,Wallet,2024-02-05
18538,1999.97,Card,2024-01-31
5404,1190.3,Card,2024-01-25
19972,1032.61,NetBanking,2024-02-01
19800,136.44,NetBanking,2024-01-04
17594,705.31,Wallet,2024-02-03
19772,1293.27,Card,2024-02-16
4682,1185.13,Card,2024-01-21
7700,344.84,Wallet,2024-02-25
15722,1018.51,Wallet,2024-02-19
3256,1809.91,NetBanking,2024-01-04
11421,1918.19,NetBanking,2024-02-08
18765,1899.95,UPI,2024-02-01
3926,1090.31,NetBanking,2024-02-18
16289,984.86,Wallet,2024-02-19
918,1176.85,NetBanking,2024-02-19
19673,455.25,Wallet,2024-01-30
16620,1429.81,UPI,2024-02-04
15884,764.98,UPI,2024-01-28
19301,971.36,NetBanking,2024-02-29
6876,1419.28,Wallet,2024-02-09
12266,1395.75,Wallet,2024-01-21
15409,824.62,UPI,2024-02-13
6413,1705.13,Card,2024-02-12
3084,1166.21,Wallet,2024-02-21
5357,471.08,UPI,2024-01-11
9666,605.35,Card,2024-02-09
11206,1459.73,UPI,2024-01-24
1224,1665.22,Card,2024-02-03
18048,1709.47,Wallet,2024-01-11
12368,902.53,NetBanking,2024-01-04
4617,1358.21,Card,2024-02-15
6934,1890.38,UPI,2024-02-20
12969,360.46,UPI,2024-01-28
17697,306.67,Card,2024-01-23
15957,380.62,NetBanking,2024-02-17
8749,1600.13,Wallet,2024-01-03
5373,723.49,Wallet,2024-01-24
7379,988.42,Wallet,2024-02-10
7740,1222.71,Card,2024-01-22
4642,1981.44,Card,2024-02-25
11799,1203.89,NetBanking,2024-01-07
2692,1573.47,NetBanking,2024-01-08
7717,1029.74,Card,2024-02-13
4532,1493.22,NetBanking,2024-02-23
3857,155.1,Wallet,2024-02-12
10757,470.78,UPI,2024-02-25
17163,683.94,UPI,2024-02-27
8811,1459.27,Card,2024-01-14
588,163.11,Card,2024-02-07
862,1880.48,Card,2024-02-04
11974,1688.04,UPI,2024-02-16
13887,1166.04,UPI,2024-01-07
4937,1284.77,Wallet,2024-01-31
8688,1586.16,NetBanking,2024-02-21
5431,1696.71,UPI,2024-02-01
9882,1642.65,Card,2024-02-20
10404,879.09,NetBanking,2024-02-03
11744,678.5,UPI,2024-02-28
484,506.59,Card,2024-02-10
19720,362.91,UPI,2024-01-10
7351,1272.58,Wallet,2024-02-20
1706,1380.84,NetBanking,2024-01-25
19666,582.84,Card,2024-01-02
17520,691.23,Wallet,2024-01-29
14524,1606.31,Card,2024-02-15
2685,1931.15,Wallet,2024-02-24
9661,1378.38,NetBanking,2024-02-29
8445,1165.88,NetBanking,2024-01-23
5000,1186.74,NetBanking,2024-01-15
3584,1776.83,UPI,2024-02-02
1079,1894.26,UPI,2024-02-14
5588,437.36,NetBanking,2024-02-04
11623,1586.02,Wallet,2024-01-09
10325,1439.76,Wallet,2024-02-04
2499,1003.1,UPI,2024-02-13
15622,1179.46,Card,2024-02-29
14848,1224.31,NetBanking,2024-01-30
5652,1048.46,Card,2024-02-01
4482,1623.51,Card,2024-02-05
9794,318.99,UPI,2024-01-20
16345,294.62,Card,2024-01-12
19087,1631.43,Card,2024-01-24
10929,1861.21,UPI,2024-01-24
3764,1792.27,Card,2024-01-02
3165,678.54,NetBanking,2024-02-16
13304,357.84,NetBanking,2024-02-25
11601,1878.77,NetBanking,2024-02-06
16007,1904.34,UPI,2024-01-15
15394,1822.68,NetBanking,2024-02-03
12981,266.52,Card,2024-01-18
18248,573.43,Wallet,2024-02-18
48,1384.67,Card,2024-02-29
15014,340.94,Wallet,2024-01-10
201,875.87,UPI,2024-02-24
5998,566.91,NetBanking,2024-01-06
9748,776.33,Card,2024-02-29
14677,1139.93,UPI,2024-01-04
16557,1875.72,Wallet,2024-02-14
19937,159.81,Card,2024-02-21
6125,944.9,NetBanking,2024-01-20
11739,257.7,Card,2024-02-06
17651,257.78,UPI,2024-02-02
17345,1148.4,UPI,2024-02-29
10142,520.5,Card,2024-02-03
17481,224.67,Wallet,2024-01-29
11325,532.74,UPI,2024-02-20
6504,460.25,UPI,2024-01-19
6584,898.7,Wallet,2024-02-01
17256,972.77,Wallet,2024-02-12
19474,1317.27,NetBanking,2024-01-19
19676,760.58,Wallet,2024-01-15
11054,1492.51,UPI,2024-01-21
357,607.4,UPI,2024-02-29
8432,1833.11,UPI,2024-02-26
12074,911.49,Wallet,2024-02-12
12819,1562.37,Card,2024-02-13
6746,1334.0,NetBanking,2024-02-10
12279,274.93,UPI,2024-02-04
2591,299.88,Wallet,2024-01-12
3007,327.05,NetBanking,2024-02-03
2198,1054.88,UPI,2024-01-06
19069,1702.23,Wallet,2024-01-20
10034,1999.68,Wallet,2024-01-05
9246,1191.13,Card,2024-02-07
2836,299.56,Card,2024-02-03
11571,1575.53,Card,2024-02-01
18124,1973.92,UPI,2024-02-27
6576,1890.08,Wallet,2024-01-19
305,1608.92,Card,2024-02-26
558,688.58,UPI,2024-01-09
17776,1235.35,Card,2024-02-23
138,421.4,Card,2024-02-06
7477,433.79,UPI,2024-02-24
3107,326.22,NetBanking,2024-02-22
6913,1035.68,Wallet,2024-02-21
7393,251.43,UPI,2024-02-07
12590,1760.47,NetBanking,2024-01-26
5568,1700.61,NetBanking,2024-02-01
10983,750.93,NetBanking,2024-02-02
1114,1763.06,Card,2024-02-02
16701,222.05,Wallet,2024-01-12
8506,972.08,UPI,2024-02-09
11270,560.99,Wallet,2024-02-11
18665,1019.77,Wallet,2024-01-29
16393,1295.12,NetBanking,2024-01-27
8515,1493.06,NetBanking,2024-02-19
7534,831.24,NetBanking,2024-01-17
19462,660.86,Wallet,2024-02-21
18384,1358.44,NetBanking,2024-01-28
7730,1066.08,UPI,2024-02-11
2305,857.89,Wallet,2024-01-20
18675,836.08,Card,2024-01-04
16524,521.71,Card,2024-01-27
12617,799.46,UPI,2024-01-23
16081,1600.04,UPI,2024-01-04
9852,969.04,Wallet,2024-02-12
3250,549.14,UPI,2024-02-29
2176,1860.46,Wallet,2024-01-07
14297,1160.96,UPI,2024-02-06
10925,1471.28,NetBanking,2024-02-07
12190,993.11,NetBanking,2024-02-03
11968,1422.36,Card,2024-01-09
5062,705.5,NetBanking,2024-01-11
12498,1677.22,Wallet,2024-01-21
10151,1701.92,NetBanking,2024-01-10
7367,1033.0,UPI,2024-01-03
8545,1433.3,Wallet,2024-03-01
5946,1127.92,NetBanking,2024-02-17
14712,848.5,Card,2024-02-26
17640,870.87,NetBanking,2024-01-29
17407,635.35,Wallet,2024-02-23
10057,909.41,NetBanking,2024-02-29
11797,1051.92,Card,2024-02-24
212,1255.76,Wallet,2024-01-26
17402,805.5,UPI,2024-01-17
3418,1786.63,Wallet,2024-01-31
17938,289.58,UPI,2024-01-10
9447,1002.15,Wallet,2024-02-26
14944,400.41,Wallet,2024-01-31
2428,1624.53,Wallet,2024-01-13
13734,1066.7,NetBanking,2024-01-14
11839,170.49,Wallet,2024-02-21
2091,599.47,UPI,2024-01-22
13504,1661.96,NetBanking,2024-01-13
4909,153.42,UPI,2024-01-16
8218,849.41,Card,2024-02-07
5770,1086.48,Card,2024-01-26
3395,1247.15,NetBanking,2024-01-19
5593,1381.74,Wallet,2024-02-03
17195,563.54,Wallet,2024-02-17
15847,1919.94,NetBanking,2024-02-14
3743,447.11,Wallet,2024-01-14
6946,1202.39,UPI,2024-01-07
18078,762.49,Card,2024-01-15
16707,1001.77,Wallet,2024-01-10
6101,1434.08,Wallet,2024-01-22
16185,1646.72,UPI,2024-02-02
8419,1606.71,NetBanking,2024-02-22
12282,1352.6,Card,2024-02-26
13721,105.67,Card,2024-02-16
8917,1065.65,UPI,2024-02-13
17297,1624.17,Card,2024-02-27
19033,1806.42,Wallet,2024-01-23
16702,952.27,UPI,2024-02-12
7999,695.82,UPI,2024-01-06
5177,793.43,Card,2024-01-18
18534,1990.09,NetBanking,2024-01-06
5150,254.76,NetBanking,2024-02-08
10010,1865.76,Card,2024-02-09
15081,205.77,NetBanking,2024-01-04
1603,1338.57,NetBanking,2024-02-08
16273,1459.02,Card,2024-02-26
712,295.1,Card,2024-01-06
2796,1554.14,UPI,2024-01-09
3803,571.98,NetBanking,2024-01-21
11337,1728.37,Wallet,2024-01-29
12880,1895.26,Wallet,2024-02-08
8496,571.57,Card,2024-01-11
7380,1179.92,NetBanking,2024-02-14
19959,583.69,Card,2024-01-16
13874,282.18,UPI,2024-02-18
373,1696.66,NetBanking,2024-01-26
3536,1506.32,NetBanking,2024-01-15
18266,1108.12,Wallet,2024-01-07
392,1613.58,NetBanking,2024-02-06
10538,183.28,Card,2024-01-12
19078,592.91,NetBanking,2024-01-31
6173,452.25,Card,2024-02-28
11398,1117.3,NetBanking,2024-02-13
13237,856.61,Wallet,2024-01-31
7082,367.45,NetBanking,2024-01-08
1694,1646.37,Wallet,2024-02-12
9338,1774.81,NetBanking,2024-01-06
9215,604.48,NetBanking,2024-02-15
15392,1383.35,Wallet,2024-01-16
4611,1111.64,UPI,2024-02-19
17357,1323.92,UPI,2024-01-02
10692,1798.11,NetBanking,2024-02-26
5458,535.98,Wallet,2024-01-13
9076,1505.5,NetBanking,2024-02-12
8016,273.78,Wallet,2024-01-12
15082,1762.83,NetBanking,2024-01-04
3777,1333.96,NetBanking,2024-01-01
4514,1199.99,Card,2024-01-14
6633,1050.64,Card,2024-01-06
12866,1644.37,UPI,2024-01-09
1817,857.96,UPI,2024-02-04
16753,708.2,Wallet,2024-02-29
19875,1930.4,Wallet,2024-02-22
16507,862.73,Wallet,2024-01-15
9139,1768.3,UPI,2024-01-31
17398,1152.13,UPI,2024-01-28
7627,1606.57,Wallet,2024-02-18
2154,1497.44,Card,2024-03-01
19313,372.65,UPI,2024-02-28
1341,729.88,Wallet,2024-02-25
11015,411.81,UPI,2024-02-11
13681,1283.88,NetBanking,2024-02-02
15528,1440.39,Wallet,2024-02-23
1257,701.22,NetBanking,2024-01-09
8018,263.75,NetBanking,2024-02-16
8637,1246.1,Wallet,2024-01-14
17966,1666.2,NetBanking,2024-01-23
13621,1187.87,UPI,2024-01-02
317,865.45,UPI,2024-02-03
17171,1596.8,Card,2024-01-31
14184,249.84,Wallet,2024-02-06
19412,1272.8,NetBanking,2024-02-09
18344,666.13,Card,2024-01-26
3824,712.97,Card,2024-01-14
16153,1064.84,UPI,2024-01-30
6168,1148.35,Card,2024-01-11
8916,849.99,Wallet,2024-01-08
16638,405.78,Card,2024-02-03
8343,1325.35,UPI,2024-02-17
2855,1515.53,Wallet,2024-02-16
16768,1660.82,UPI,2024-01-01
14388,1293.45,NetBanking,2024-02-02
10149,1244.04,NetBanking,2024-02-05
1746,223.24,NetBanking,2024-02-07
2547,973.58,Card,2024-02-17
18946,651.49,Card,2024-02-26
4142,1338.02,Wallet,2024-02-21
11190,218.71,Card,2024-02-27
12506,1163.13,Card,2024-02-27
4629,964.1,NetBanking,2024-02-02
13635,206.65,UPI,2024-01-19
10999,207.04,Wallet,2024-02-02
15928,1415.36,NetBanking,2024-02-12
2666,137.34,NetBanking,2024-01-23
2673,1310.62,UPI,2024-02-02
11272,988.01,Card,2024-01-29
4685,717.93,Wallet,2024-01-27
6288,234.82,Card,2024-02-04
3490,998.66,NetBanking,2024-01-22
7383,128.51,NetBanking,2024-02-15
14819,1013.76,UPI,2024-01-02
9354,942.64,Card,2024-01-20
18290,400.67,UPI,2024-01-21
17386,1068.83,Wallet,2024-01-16
10280,1480.99,UPI,2024-01-09
15268,836.75,Wallet,2024-01-23
14215,1401.57,Card,2024-01-30
11174,732.25,UPI,2024-01-01
18698,1381.3,NetBanking,2024-01-18
6218,1392.03,Wallet,2024-01-20
7643,1726.07,NetBanking,2024-01-22
10239,1202.6,NetBanking,2024-01-01
5978,200.82,Wallet,2024-01-06
1483,293.53,UPI,2024-01-30
11616,1047.51,NetBanking,2024-01-15
5342,1746.55,Wallet,2024-02-15
4331,720.65,Card,2024-01-31
10796,1936.89,NetBanking,2024-03-01
15755,128.99,NetBanking,2024-02-19
11171,894.87,Wallet,2024-01-21
7640,1568.1,NetBanking,2024-02-14
11617,1954.18,Wallet,2024-01-12
16426,1407.86,NetBanking,2024-02-03
19611,1830.03,NetBanking,2024-01-12
18447,1213.2,Card,2024-01-30
17040,1492.32,UPI,2024-02-06
15458,762.13,Card,2024-02-21
12688,936.61,Card,2024-02-10
3825,1384.26,NetBanking,2024-02-22
6076,1968.28,NetBanking,2024-01-17
268,596.78,Card,2024-01-26
6357,1528.0,Wallet,2024-01-21
15863,844.34,Wallet,2024-01-07
14551,1892.41,NetBanking,2024-01-03
18353,1533.17,UPI,2024-02-13
17364,1260.87,NetBanking,2024-02-07
8300,1169.46,NetBanking,2024-01-19
19778,1558.1,NetBanking,2024-02-03
16180,119.24,Wallet,2024-01-16
1794,226.77,Wallet,2024-01-14
11175,1905.72,Card,2024-02-06
15286,627.95,UPI,2024-02-01
9883,359.26,Card,2024-02-02
17021,1125.59,Card,2024-02-15
10841,816.04,Wallet,2024-01-26
16871,137.69,Wallet,2024-02-22
8298,395.09,NetBanking,2024-02-28
7693,892.2,Wallet,2024-02-12
4447,313.11,Card,2024-01-10
6848,646.97,NetBanking,2024-02-23
2133,175.82,Wallet,2024-01-14
10415,1919.53,Card,2024-02-11
513,1231.44,Wallet,2024-02-18
11846,1594.07,Wallet,2024-02-27
16084,1997.61,UPI,2024-01-01
10144,1816.25,NetBanking,2024-03-01
11215,1114.9,UPI,2024-01-15
7903,886.42,Wallet,2024-01-20
17347,453.78,Card,2024-02-03
2817,1881.04,Card,2024-02-01
13833,1415.45,Card,2024-02-29
14995,1905.14,Card,2024-02-29
8008,267.68,UPI,2024-01-21
16414,499.49,NetBanking,2024-02-25
7436,632.32,NetBanking,2024-01-15
247,1892.89,NetBanking,2024-02-21
9107,1297.35,Card,2024-01-31
8527,803.04,Wallet,2024-02-28
12065,874.0,UPI,2024-02-25
5612,948.02,NetBanking,2024-02-07
790,1193.57,Card,2024-01-10
16997,1340.87,NetBanking,2024-01-13
5638,1134.05,UPI,2024-02-18
8418,1537.29,UPI,2024-01-28
15206,1957.03,Wallet,2024-01-11
7905,1952.99,Card,2024-01-23
1128,1590.17,Card,2024-02-07
13372,463.75,Wallet,2024-02-11
472,993.99,Card,2024-01-24
3641,949.63,Card,2024-02-20
6668,1259.34,Card,2024-02-09
16249,1160.76,Wallet,2024-02-26
1497,737.43,NetBanking,2024-03-01
10955,1040.28,Wallet,2024-01-03
16302,1031.76,NetBanking,2024-02-27
8046,1276.35,Card,2024-02-21
8708,655.74,Wallet,2024-02-28
11021,1873.44,Card,2024-01-24
5890,752.23,Card,2024-01-08
18225,764.29,UPI,2024-02-04
19933,1033.21,UPI,2024-01-27
8805,659.71,Card,2024-01-23
10810,890.95,NetBanking,2024-01-08
18206,1004.77,NetBanking,2024-01-01
10737,396.7,NetBanking,2024-01-23
11315,734.11,NetBanking,2024-02-05
3408,920.95,NetBanking,2024-02-15
10089,310.31,Wallet,2024-02-26
5915,808.08,Wallet,2024-02-21
12601,1321.72,Wallet,2024-02-03
5483,1096.52,Wallet,2024-02-27
6949,1769.68,NetBanking,2024-01-02
11374,465.21,NetBanking,2024-01-04
7529,1865.83,UPI,2024-01-06
10084,1245.78,NetBanking,2024-02-25
7151,121.27,NetBanking,2024-01-28
3761,1443.37,Wallet,2024-02-11
6777,1626.86,UPI,2024-02-24
19480,553.47,Card,2024-02-25
17151,1172.96,Wallet,2024-02-07
15920,1967.82,Wallet,2024-02-08
3784,192.53,UPI,2024-01-03
14585,1466.2,UPI,2024-02-13
6208,769.46,NetBanking,2024-01-26
16930,1891.91,UPI,2024-02-10
16811,570.57,NetBanking,2024-02-17
6923,1093.83,Card,2024-02-25
16031,1947.78,UPI,2024-02-28
18815,1887.16,NetBanking,2024-02-02
92,1339.17,Wallet,2024-02-19
8924,1598.62,Card,2024-02-14
7945,1619.77,Wallet,2024-01-09
8505,1288.89,Card,2024-02-06
9735,861.31,Card,2024-01-08
11495,433.3,Wallet,2024-02-25
1430,261.17,UPI,2024-02-09
13104,1018.54,NetBanking,2024-02-16
15926,260.06,Card,2024-01-28
16745,612.11,Wallet,2024-01-17
8055,1581.9,UPI,2024-01-04
15773,474.47,Card,2024-02-17
1585,520.08,NetBanking,2024-01-17
322,1432.38,UPI,2024-01-04
14091,927.73,Card,2024-02-06
12054,1640.48,NetBanking,2024-02-25
6502,1070.92,NetBanking,2024-02-03
18350,1513.91,Wallet,2024-02-20
11217,465.39,NetBanking,2024-01-07
9582,1361.89,Wallet,2024-01-28
17339,223.57,Wallet,2024-01-22
17689,1935.94,Wallet,2024-02-15
14279,1012.19,Card,2024-01-25
12463,1505.12,Card,2024-02-01
2397,924.11,Card,2024-02-09
8534,711.21,NetBanking,2024-02-13
19559,715.96,NetBanking,2024-01-07
7187,676.1,NetBanking,2024-02-27
9301,1271.55,Wallet,2024-01-12
12801,361.03,NetBanking,2024-01-05
16246,1777.44,Wallet,2024-03-01
7096,1028.13,Card,2024-01-22
7659,140.49,UPI,2024-02-18
5058,1042.85,UPI,2024-02-27
19973,481.01,NetBanking,2024-01-06
13488,509.15,Card,2024-01-01
6189,1704.41,Wallet,2024-01-07
17777,723.84,NetBanking,2024-01-02
2455,1186.56,NetBanking,2024-01-06
17962,483.07,Wallet,2024-01-01
678,1326.04,Card,2024-01-12
9260,1559.71,Card,2024-01-19
7857,124.93,NetBanking,2024-01-23
3478,1725.25,Wallet,2024-01-25
5655,840.79,NetBanking,2024-01-15
15488,167.1,Wallet,2024-01-11
12099,999.91,Wallet,2024-02-19
10762,1379.03,UPI,2024-01-19
12783,809.2,Card,2024-02-24
3749,1303.01,Wallet,2024-01-28
6004,1211.93,NetBanking,2024-01-29
747,975.26,NetBanking,2024-02-17
10565,554.42,UPI,2024-01-24
9940,342.82,UPI,2024-02-29
14747,1690.45,UPI,2024-02-28
15724,1203.45,NetBanking,2024-02-15
14534,411.2,Wallet,2024-01-20
7313,1231.87,NetBanking,2024-02-23
15473,114.93,Card,2024-02-05
3123,1395.81,UPI,2024-01-14
16069,357.42,NetBanking,2024-02-01
19315,1454.52,Card,2024-01-15
19358,113.18,Card,2024-02-18
10734,1230.96,UPI,2024-02-14
11126,899.13,Card,2024-01-16
14149,1602.91,UPI,2024-01-06
6251,1568.54,NetBanking,2024-01-07
11207,1456.55,Card,2024-01-20
10621,1628.77,NetBanking,2024-01-20
112,168.39,UPI,2024-02-14
2411,1351.04,NetBanking,2024-02-21
745,171.22,Card,2024-01-29
8071,1753.52,NetBanking,2024-01-13
9851,256.49,NetBanking,2024-01-25
3723,1809.92,Wallet,2024-01-23
6834,1127.61,UPI,2024-02-19
11274,596.99,NetBanking,2024-01-21
8110,1780.42,Wallet,2024-01-28
2348,1538.86,Wallet,2024-01-27
4419,1099.5,Wallet,2024-02-03
2554,736.14,Card,2024-01-24
18321,1200.61,NetBanking,2024-01-05
8188,918.07,NetBanking,2024-02-24
6433,1709.03,NetBanking,2024-01-10
13598,1350.69,Card,2024-01-07
19221,1983.54,Wallet,2024-02-22
8068,1061.06,UPI,2024-01-07
15794,1326.57,UPI,2024-01-23
15175,1594.59,NetBanking,2024-01-18
19678,1245.49,Wallet,2024-02-17
14022,1360.77,Wallet,2024-02-06
15931,1104.48,Wallet,2024-02-04
19147,1991.1,Card,2024-02-03
8965,1283.77,Wallet,2024-01-13
11994,1988.96,Card,2024-01-12
8164,893.08,UPI,2024-01-01
14169,1483.66,UPI,2024-02-10
9482,774.72,UPI,2024-01-30
16050,1942.71,UPI,2024-02-20
9526,1565.24,Card,2024-02-03
18378,353.9,UPI,2024-01-16
10721,1494.67,NetBanking,2024-02-16
19454,1791.79,NetBanking,2024-02-12
14860,672.4,NetBanking,2024-01-03
12788,673.91,UPI,2024-01-08
16522,1636.28,UPI,2024-02-08
6854,343.31,UPI,2024-02-18
15051,1787.0,UPI,2024-01-19
951,1684.03,Wallet,2024-01-05
7193,695.06,Wallet,2024-02-27
1101,393.93,UPI,2024-01-28
16870,1264.75,Wallet,2024-01-31
4841,898.35,Wallet,2024-01-23
14515,1074.81,NetBanking,2024-02-26
9243,1043.05,UPI,2024-02-01
8871,237.66,UPI,2024-01-04
8239,876.19,Wallet,2024-02-21
1097,301.61,NetBanking,2024-02-03
5769,372.63,NetBanking,2024-02-19
669,927.51,UPI,2024-01-23
17483,578.05,Card,2024-02-12
8467,625.22,Wallet,2024-01-05
15850,248.58,NetBanking,2024-02-15
14003,551.95,NetBanking,2024-01-12
1208,260.51,Card,2024-02-01
16276,1765.63,NetBanking,2024-01-24
12789,1139.27,UPI,2024-01-16
3590,1695.96,NetBanking,2024-02-15
17222,879.27,Card,2024-01-29
5387,1585.53,Wallet,2024-01-12
6165,226.86,Card,2024-02-27
664,652.21,Wallet,2024-02-18
5875,1967.67,Wallet,2024-01-30
3311,399.91,NetBanking,2024-02-16
11523,1726.11,UPI,2024-01-28
2835,1618.23,NetBanking,2024-02-05
13567,391.02,Card,2024-01-24
5300,1888.96,Wallet,2024-02-01
14251,433.94,Card,2024-01-19
18548,1200.24,NetBanking,2024-01-21
4267,1650.12,UPI,2024-02-07
6180,1478.84,NetBanking,2024-02-01
77,912.57,UPI,2024-01-07
10637,313.89,UPI,2024-02-18
19342,304.5,Card,2024-02-03
16134,1564.01,Card,2024-01-03
17988,1215.83,Card,2024-01-17
18825,125.48,Wallet,2024-02-24
4487,153.87,NetBanking,2024-01-01
13292,1235.0,UPI,2024-02-18
19192,866.56,UPI,2024-01-28
18096,979.75,Wallet,2024-01-24
2671,1235.57,Card,2024-02-08
300,958.36,Wallet,2024-01-29
13055,242.27,Card,2024-02-04
15594,405.35,Wallet,2024-02-29
12694,1695.85,UPI,2024-02-02
8991,983.5,UPI,2024-02-09
3649,194.34,UPI,2024-01-25
4238,140.23,UPI,2024-01-12
19548,638.0,UPI,2024-03-01
12417,1074.15,Wallet,2024-02-14
899,1117.95,UPI,2024-02-16
18737,1633.99,UPI,2024-02-20
